limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month
420000.0,2,2,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
380000.0,2,2,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,2,2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
290000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,2,2,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,2,2,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
490000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1
420000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
440000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1
500000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,2,2,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,2,2,1,37.0,0.0,-1.0,0.0,0.0,0.0,0.0,0
10000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,2,2,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320000.0,2,2,2,28.0,0.0,-1.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,3,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
400000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
270000.0,2,2,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
430000.0,2,2,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,2,2,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40000.0,2,2,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
510000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,2,2,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
470000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320000.0,2,2,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,2,2,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0
270000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
330000.0,2,2,1,25.0,0.0,-1.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,2,2,3,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480000.0,2,2,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1
220000.0,2,2,2,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0
330000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190000.0,2,2,2,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0
310000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
310000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,2,2,48.0,0.0,0.0,0.0,2.0,0.0,0.0,1
360000.0,1,2,2,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0
30000.0,1,2,1,35.0,0.0,0.0,0.0,2.0,0.0,0.0,1
20000.0,1,2,2,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0
500000.0,1,2,2,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0
210000.0,1,2,1,30.0,0.0,0.0,0.0,2.0,0.0,0.0,1
20000.0,2,2,1,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0
50000.0,2,2,1,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0
20000.0,2,2,2,48.0,0.0,0.0,0.0,2.0,0.0,0.0,1
80000.0,2,2,2,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0
110000.0,2,2,2,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0
220000.0,2,2,2,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0
180000.0,2,2,2,29.0,0.0,0.0,0.0,2.0,0.0,0.0,1
60000.0,2,2,2,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0
50000.0,2,2,2,23.0,0.0,0.0,0.0,2.0,0.0,0.0,1
270000.0,2,2,1,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0
50000.0,2,2,2,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0
360000.0,1,2,1,40.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
70000.0,1,2,2,38.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
320000.0,1,2,2,32.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
120000.0,2,2,2,43.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
80000.0,2,2,2,27.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
50000.0,2,2,1,24.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
420000.0,2,2,1,37.0,0.0,0.0,0.0,-1.0,0.0,0.0,0
50000.0,1,2,1,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0
200000.0,1,2,2,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0
50000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0
10000.0,1,2,2,27.0,0.0,0.0,0.0,0.0,0.0,2.0,1
20000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1
90000.0,1,2,2,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0
20000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0
170000.0,1,2,2,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0
50000.0,2,2,1,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0
170000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0
40000.0,2,2,1,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1
50000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0
130000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0
260000.0,2,2,1,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0
50000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1
200000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,2.0,1
20000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0
80000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0
210000.0,2,2,1,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0
60000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0
80000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0
100000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1
70000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0
500000.0,1,2,1,33.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
60000.0,1,2,1,41.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
160000.0,1,2,2,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
20000.0,1,2,2,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
280000.0,1,2,1,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
20000.0,1,2,1,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
120000.0,1,2,2,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
50000.0,2,2,1,48.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
490000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
150000.0,2,2,1,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
300000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
80000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
80000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
250000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
120000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
500000.0,2,2,1,33.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
140000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
20000.0,1,2,2,41.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0
20000.0,2,2,1,34.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0
500000.0,1,2,1,40.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
500000.0,1,2,1,31.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
100000.0,1,2,2,28.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
70000.0,2,2,1,47.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
130000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0.0,-2.0,1
200000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
100000.0,1,2,1,53.0,2.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,1,2,1,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1
240000.0,1,2,1,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,1,2,2,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1
370000.0,1,2,2,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1
40000.0,1,2,2,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0
50000.0,1,2,2,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0
20000.0,1,2,1,34.0,2.0,-1.0,0.0,0.0,0.0,0.0,1
50000.0,1,2,1,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,1,2,1,54.0,2.0,2.0,0.0,0.0,0.0,0.0,0
